Unnamed: 0,PC 1,PC 2,PC 3
GLD,-0.3518194925135047,1.5508915393211218,-0.10015122110961679
,-0.15908928354923735,-1.1102198959502405,-0.044688991667105826
,-0.3117810106405664,0.8007875411854387,-0.2787715042755962
,-0.3603061827242053,0.9180160195068569,-0.39730409796185084
,-0.14368180654213467,-1.1108587671835153,-0.04485952601349598
,-0.2912335828622533,0.8456125974840688,-0.26711192802273725
HBN,-0.15780704981058838,-1.1102239039492492,-0.04471703573936535
,-0.28307096721473035,1.7484422253834804,-0.5041646807829234
,-0.16064777028170654,-1.1101952849478534,-0.04466046766040146
HYP,-0.28588517417760845,0.8454237096602512,-0.26718039157978923
,-0.1576718825087752,-1.1102152799388372,-0.04472254108813053
IFC,-0.326132128913271,1.0273712714932606,-0.5366283834575896
IOC,-0.28302308268372917,1.7484450957850268,-0.5041665790565195
IXC,-0.14388556782923975,-1.1103860520184559,-0.0449880886734746
,-0.13449184567996447,-2.2391141619200225,0.42189152706351757
,-0.35264161319047016,1.0278403168059431,-0.15649479794652404
,-0.12978953570728258,-1.8193955404299114,0.34016924939894777
,-0.1732982752214931,-1.4219418063693812,0.15728899336939406
,-0.16052070395278922,-1.1101919295466263,-0.0446643041407334
KGC,-0.3258663531391186,1.02736529847926,-0.5366327473584542
,-0.03338369004656539,-1.1133516186048786,-0.046666612406313465
LKY,-0.1510655943483931,-2.2484441340424453,0.3490796003578432
,-0.1606566582960192,-1.1101941416360757,-0.04466058759508253
LTB,-0.1469588326341142,-1.3367642757719358,0.2132073242779791
,0.4915807736798633,-1.155080032587479,-0.04685265516441473
,-0.38738180069899497,1.2096179113510035,-0.4260201876667518
,-0.3530448953657936,2.1726863408523682,-0.7376918005970591
,-0.22129080379976754,-0.9279515177890748,0.06593473532903928
MAX,-0.1525829323659837,-2.1943244793005867,0.28871870601449695
MEC,-0.1466986331613609,-1.3367794060947562,0.21320566753695164
MED,-0.40278212620666515,1.8379434462860746,-0.5726539574385655
,-0.2215759486828084,-0.9279517705884571,0.0659412941861561
MINT,-0.42603615539793077,0.8218659249249188,0.02771346714033326
,-0.15877979644882304,-1.1102844860309613,-0.04467783334882154
MINC,-0.15797138347501424,-1.1102878112914545,-0.044695289414503125
,-0.28963402179304104,0.8455909955126807,-0.2671422344194102
MZC,-0.1511244203866637,-2.044617875981883,0.3504432118634743
,-0.282544466152007,1.7484315338130714,-0.5041736471488562
NAUT,0.372675550227793,-2.243989374444099,0.3532352891333585
NAV,-0.30512528523943305,0.8003342969122903,-0.2787952232794951
,-0.24884835972728753,1.8613797819232176,-0.6726856944363926
,-0.22161134978066072,-0.9279493296919404,0.06594141185285386
,-0.14685444408864481,-1.3367610891093096,0.21320405130933548
NOBL,-0.0862657134008424,0.8257818575216196,-0.4126910596323637
,-0.15661132094485516,-1.110218120078291,-0.04474587074038686
NMC,-0.09583600752308624,-1.1518197878844094,0.18454357754095915
NYAN,-0.31254074288616845,0.8007967474558557,-0.2787568129085046
OPAL,-0.06467565041541924,1.200769532846632,-0.4308691684155166
ORB,-0.1592189410541181,-1.1102089788275793,-0.044689117852367316
,-0.3126044251774725,0.8008029030728558,-0.27875709849732283
POT,0.2719610485225211,-1.339192894708426,0.20436036722289228
,-0.23022255476840292,1.5173156231126679,-0.5089724583037487
PXC,-0.32574225404703877,1.0273535918765593,-0.5366322722534032
,-0.2895038166249071,0.8455097108843846,-0.26712229299084217
RDD,-0.22077159101569194,-0.9279715879657404,0.06592857742967177
,-0.15610089849057943,-2.265691977042478,0.46060701591078135
RPC,-0.15946728969747156,-1.1102759701825355,-0.04466459102288106
,-0.14709573193560116,-2.1190965526537595,0.20015588563558534
,-0.384550597061393,1.2094338817056178,-0.42603274860539514
,0.8624994441888917,0.8111051779445821,-0.28363841742332657
,-0.31240447710671193,0.8007882295317639,-0.2787575131056667
SBC,-0.06935439377188414,0.3921442663172633,-0.143470437569734
,-0.3678193057240161,1.5837030546106052,-0.1026495293417834
,-0.160446467254002,-1.110201375173015,-0.04466333164839737
,-0.2215746172398516,-0.9279545472104821,0.06594204627184551
,-0.38522286924263827,1.2096309931627172,-0.4260729938488725
,-0.31114793291276993,0.8006978917044903,-0.27876064722413507
SMC,-0.30881572909554494,0.8005561894070383,-0.27877378163212607
,-0.3517217270052106,1.5135432369435442,-0.5051451467490453
,-0.3861165698702508,1.2095586349489014,-0.4260322717126686
,-0.16065671683714827,-1.1101941412890772,-0.044660586360927956
,-0.35924855545102574,1.618599999645362,-0.022326516985530977
,-0.3020259609056941,1.0266985255321541,-0.5369872856792733
SUPER,-0.32578041300386434,1.027350783595003,-0.5366306127601342
SYNC,-0.3242180313888123,1.0273592713566522,-0.5366685517404557
SYS,-0.24711768457057942,1.566583337708229,-0.23464398518353438
,-0.22172476516624667,-0.9279591307668795,0.06594675396705066
,-0.3401227334261733,1.027773830114833,-0.15676089368159996
TES,-0.2534720016586154,-1.6521141581497956,1.2416073404617685
TGC,-0.38685547242014506,1.2095987627053288,-0.4260267671211532
TIT,-0.3249840621324527,1.0273429299511023,-0.53664651840971
TOR,0.3027157735876956,-2.302838346792662,0.35257591142000566
TRC,-0.3125854333864518,0.8007960875084624,-0.2787556101531642
,-0.14711475147466996,-1.3367611020730772,0.21320997748363626
,-0.38737100216619125,1.2096161280469657,-0.42601993086733675
UNB,-0.3259696194006365,1.0273614417598014,-0.5366293111197384
UNO,-0.10984749087648979,-1.8196319509396803,0.3397821416318322
URO,-0.32612635536546686,1.0273714477419946,-0.5366285644797585
USDE,-0.15782157945061226,-1.1102480223970683,-0.04470990921924949
UTC,-0.28949173719786253,0.8456657706981829,-0.26716654135426626
,-0.14707333911296577,-1.3367604733840635,0.21320885812038845
,-0.23044235874961783,0.27446423516604435,-0.38806743106053604
VIA,-0.16031993999739888,-1.110204555850586,-0.04466531416943821
,0.0289961847988599,1.8562007637008,-0.5355777247187455
VRC,-0.3667755849865337,1.5836968831053904,-0.10267153714020467
VTC,-0.3257400676301103,1.0273832399236338,-0.5366406760350976
WDC,-0.37352858882402595,1.2089843323992282,-0.42615685055133057
,-0.1556222006462678,-2.253296715950503,0.3353096287310725
,-0.3661031973947509,1.5837413558800275,-0.10269936657564102
XC,-0.24854846629223104,1.5666787627896255,-0.23463832026140088
,-0.40641431369217984,1.998563018254862,-0.6821313737617308
XCR,-0.3658537918496477,1.583565142730435,-0.1026553888486325
XJO,-0.2857991648978241,1.8553907588316705,-0.5281872535123636
,-0.15086634284196448,-2.0446165472059907,0.35043696566150134
XST,-0.14832386052100435,-2.0925906497103473,0.5498619017360219
,3.7304501535058177,1.8966178987900884,-0.4714470424729031
,-0.38696327673806147,1.209609558104135,-0.42602735621221416
ZCC,-0.08737117937847562,-1.1149996913293483,-0.04497390408343181
,-0.20829581224956006,-0.9278837364020543,0.06561997388769905
BCN,0.8504419204836939,1.7824546852947822,-0.5395382124852829
,-0.38732586636607913,1.2096169048924041,-0.4260211766929324
XDN,-0.3672396905841947,1.5836996189841215,-0.1026617486940644
,-0.32566782620844004,1.027358300866422,-0.536635292506736
BURST,-0.3258223559052669,1.0273511466121217,-0.5366297607626155
SJCX,-0.21955187439877105,-0.9280357753609785,0.06591891271256926
,-0.3678193057240161,1.5837030546106052,-0.1026495293417834
,-0.38690070032507096,1.2095903388686393,-0.4260233644799092
MONA,-0.31244794064735243,0.8008009890574711,-0.2787601195190841
,-0.3256685216216536,1.0273621815522445,-0.5366363701593989
NTRN,-0.35587572916682586,0.7606582108815928,-0.26758122372105503
,-0.32581604485401516,1.027361199703344,-0.5366327370473151
,-0.3214036350819312,1.0270573473271167,-0.5366475107558929
,-0.3873549021877048,1.2096152108965559,-0.42602003874577854
FAIR,0.30271004835046783,-2.3028462690505993,0.35257827396373065
NLG,-0.325026702938813,1.0273035951546983,-0.5366344647385273
RBY,0.3525169486719673,0.8423635300752682,-0.2808430580773037
PTC,-0.3260154388005489,1.0273656775676356,-0.5366294621741019
KORE,-0.3260860191380553,1.0273703437178465,-0.5366291711259814
WBB,-0.36540465747074213,1.4930436778145129,-0.15558219684183527
,-0.3379289575241085,0.7155934343016054,-0.33468952134067126
NOTE,-0.16063844887347498,-1.1101950611664775,-0.044660742797039785
FLO,0.30284088855968067,-2.3028450921665824,0.35257496546854783
,-0.15312359637159428,-2.194301690920092,0.28872458605468454
8BIT,-0.32231213717372,1.0271357257805505,-0.5366489254662269
STV,-0.3125618199042669,0.8007968083557622,-0.27875635052354103
,-0.38726478238458745,1.2096148953831511,-0.42602200025090114
,-0.3258636989715026,1.0273653795028692,-0.5366328305764675
,0.4936144540521812,-0.9765360795818451,0.06335903521853468
ABY,-0.32599081278539677,1.027360137428622,-0.536628461401151
,-0.14968114636564367,-2.2309748139292327,0.3770537244311867
,-0.2911403951471831,0.8455767047997537,-0.26710393462238274
,-0.26451128877092756,0.3819353328656608,-0.4050881709597212
,-0.16060670343038902,-1.110194546862484,-0.04466160998758892
FLDC,-0.2483161424888577,1.5666773857072196,-0.23464321807410748
,-0.2144575630310558,-0.9284239941470372,0.06591239658350188
U,-0.14833621992242418,-2.092588209738123,0.5498614954177927
UIS,-0.30682957719416776,1.0272562025621526,-0.5370351323088901
CYP,-0.15873849170677587,-1.11020558124788,-0.04470100639851138
,-0.15284172665657253,-2.194300833785539,0.28871793142860613
,-0.29088107420371834,0.8455991113884239,-0.26711614828490055
OMC,-0.1521945891235852,-2.183409890152805,0.2225137680755438
,-0.3865303574206226,1.2095734716344073,-0.42602703779185697
,-0.4018689121632401,1.8630356029469857,-0.4994757271110443
VTR,-0.38526734889275155,1.2096049842498244,-0.4260646532221231
,-0.13152605510882764,-1.1121217041191915,-0.04478023177695061
GRE,-0.36606451184225086,1.5836930303158903,-0.10268662988343091
,-0.3864281249774138,1.2095765924778341,-0.42603024315868565
,-0.18743310496563326,-0.6240285669150414,-0.013148546933465507
,-0.3604601290119586,1.58366006738416,-0.10280485288648566
,-0.3823674149824122,1.2094188268288428,-0.4260781783630524
,-0.32593402859996073,1.0273623788375883,-0.5366303849264626
,-0.3259332727252724,1.027357198505384,-0.5366289424434114
XCN,-0.3190543107599148,1.0268830188819533,-0.5366518415037829
,0.25479634594729483,0.5824835322547313,-0.011054311345021764
,-0.3869067077770201,1.209604241814033,-0.4260271452808348
,-0.1601688056115556,-1.1102038302906518,-0.044668957227135396
MSC,-0.2737770035974283,0.8447368599415522,-0.26726234093795664
,-0.11341883397048318,-1.33748640348355,0.21264769773075642
,-0.36785371401326006,1.5836949610636488,-0.10264646593567901
,-0.3251444321923816,1.0273274695933918,-0.5366385133450056
,0.8861630503694657,1.8326582213975824,-0.690416531236096
,-0.2766125560256498,0.6189440775469639,-0.009237298331360897
SOON,-0.15999093434607292,-1.1102240936180192,-0.044667294489270815
,-0.3580259945722689,1.6185904836229366,-0.02235165136363343
,-0.14953811380087698,-2.230914102245015,0.37703336320156444
1CR,0.5918638216944496,1.7200586779047964,-0.40158534770711485
,-0.1661765880877988,-2.317335554460035,0.3425656241812124
,-0.02810249185331852,-2.2564635673364624,0.3658687011159774
,-0.178564266972591,-2.258303907589928,0.4361206938341105
,0.33885983275738796,-2.303136569632734,0.3518375920181501
ISL,-0.35325854919279376,1.5135526678063589,-0.5051128382924914
,-0.22078011458881225,-0.9279831172319303,0.06593202000083608
,-0.3517598715979068,1.5135209430041807,-0.5051379970390915
,-0.4132685304285826,1.8485178027788682,-0.598253263558089
,-0.16031017667942127,-1.1101967052772777,-0.044667748388863074
NXS,-0.28270796305372,1.7484406290878405,-0.5041724900705493
,-0.16007369647267933,-1.11022873304248,-0.044664104215659195
,-0.2211749600865264,-0.9279669979868376,0.06593646156009562
MARS,-0.22175278503799992,-0.9279556897957356,0.065946421901266
,0.13895988616277263,1.0063532702080817,-0.5412878535323585
,0.30310525431773044,-2.302857447074584,0.3525724318975113
,-0.28277873416428584,1.7484462878546947,-0.5041724743750963
,-0.1621711713619662,-2.2143818259481916,0.3800432891053213
CTO,3.251564781782876,-1.146892378993821,-0.11195495852893549
,-0.12308111984827458,-1.3143594380576418,0.15929099667587862
,-0.35878532679344527,1.4879459982083032,-0.13123302888125332
,-0.21262225737710688,-0.9284383995581691,0.06587469871844252
,-0.41277284542414233,1.848532934524127,-0.5982688051241615
,-0.14689115971789532,-1.3367622099250374,0.21320520248068983
,-0.3871791785542833,1.2096174006546188,-0.426024653831118
ACP,-0.2912144025123522,0.8456009237411276,-0.26710907506232967
DRZ,4.392894185945628,2.7849658657979393,11.43129596364637
BSC,-0.08622130780446878,-1.115316747634056,-0.04491072790692579
,-0.36772006988010647,1.5836767844259112,-0.10264438491477418
,1.5884243552844144,-1.056799618159346,-0.09950089713636012
,-0.160408145137899,-1.1102002053161635,-0.04466453318908147
SQL,-0.15985962167400855,-1.110228536844961,-0.04466903013517548
,-0.15956036411890104,-1.1102306704958183,-0.04467523764561037
,-0.15954727961857645,-1.1102302710660916,-0.04467564789329682
,-0.32556900603931244,1.0273544772195349,-0.5366364634635278
,-0.32606893573530876,1.0273702424572222,-0.5366295312755044
,0.3032888188082648,-2.3028764162401587,0.3525736004423516
,-0.3752060310359028,1.6088224726999292,0.07445083328838874
,0.6261814819589848,1.3950252296130987,0.04396932777505427
SONG,-0.38712006853824193,1.2096068846807915,-0.4260230355804163
,0.06408308821090403,-2.1008823765945492,0.5473656020107979
,-0.3446376895533018,0.4863319899092348,-0.26641873960340073
,-0.17609925991774392,-0.9278164859970817,0.0648684875763041
,-0.32602458578485943,1.0273634732060677,-0.5366286329307965
ZNY,-0.1839835455570217,-1.6511174571103442,0.22562607504143967
DIGS,-0.3209533571056614,0.6619162728336464,-0.062491374929064994
EXP,-0.14818211952259844,-2.0925863227917167,0.5498574576292358
,0.4437917996386391,1.033266773177322,-0.5558069123672135
CON,-0.31090677375643666,0.8007916908251442,-0.2787925641982252
SC,-0.3380167143949486,1.5131798174448987,-0.5053545615949392
,-0.4037568498655042,1.8068645897419509,-0.44037062926010945
EMC,-0.15485947851481172,-2.2657430402365555,0.4605931593451031
,-0.32597490657649963,1.0273612803585128,-0.5366291453471361
,-0.3984300937207807,1.6747292335357657,-0.42512066652552855
EGC,-0.15873669874775742,-1.1102055265143316,-0.04470106261443645
MND,-0.363868362363173,1.5909006730947963,-0.08835050731565289
I0C,-0.3258451102532543,1.0273696176639011,-0.536634447709336
DCR,-0.1042730473378085,0.6180071471164297,-0.012894369762877366
,-0.2172944414559661,-0.9280527894866099,0.06587234566158964
RVR,-0.18382891024466944,-1.6511254142688498,0.22562479889118894
HODL,-0.14923152229417685,-2.0447453928246078,0.35043607546618927
EDRC,-0.18392913446545867,-1.6511191768266222,0.2256253216492592
HTC,-0.38591220292242995,1.2095613520623631,-0.4260376870863733
GAME,3.735308963258943,1.89650210460084,-0.4715249625152403
,0.20665492246664752,1.5095226528933374,-0.5167164546748779
DBIC,-0.2794471749115987,1.7484133939538244,-0.504239005479023
,-0.12001478011513317,-1.8195619961134013,0.3399937566798918
DIEM,-0.3233039115134155,1.0273097017973774,-0.5366753824312553
,1.1410029799931176,-2.3371078839319255,0.3431594258163093
PWR,0.3026928615539394,-2.302840807018702,0.3525771259419758
,-0.07410514167417447,-2.0492979730519045,0.35000959461583236
BLRY,-0.3184379336982017,1.3317791370555987,-0.23559042354207052
,-0.3652904670824449,1.4930436421137576,-0.15558478484544508
,-0.21703721363470996,-0.9281858004539837,0.06590397218252432
,-0.13864405197427515,-2.2312115381902795,0.37686931077035185
,0.08840451977949286,1.0048099696871102,-0.5397027550122699
GPU,-0.3249836570659365,1.027300683313027,-0.5366346236394748
,-0.07673480173645215,-1.1111534116644783,-0.04629968324529929
,-0.38649331280950516,1.2096098183292072,-0.4260381221701605
ADZ,1.0850313244360552,-1.3444521815821522,0.06559740935963491
,-0.221726759714704,-0.927955529207365,0.06594578452277028
,-0.18398105623498254,-1.6511131552186147,0.2256248062448896
SOIL,-0.36445498665186693,1.4929987151003017,-0.15559113447597894
YOC,-0.17701430825446893,-1.651237849448307,0.2255014341250157
,-0.15965859265260401,-1.1102083137100394,-0.04467930229856151
,-0.31254068177087135,1.0271522917009563,-0.536875913751249
SIB,-0.32609109123935254,1.0273697069808752,-0.5366288763097263
ERC,-0.3526135177855098,1.0278404701558954,-0.1564954803839848
,-0.2216521031584333,-0.9279555039848418,0.06594407882752257
,-0.14687052652944904,-1.3367609926568298,0.21320439003975064
,-0.21180213568493533,-1.2406576034630614,0.17630927826445608
,-0.3595307334016755,1.6185973723088023,-0.022319356550315268
,-0.2822388312017402,-0.08881721312923065,0.12800581247069737
ZEIT,-0.2613948710486409,0.5689742254143154,-0.5046271064164242
,8.042150172377347,-2.7708867970143087,0.30837175383191295
SWING,-0.145347730942685,-2.179656111934084,0.37759283584758124
SAFEX,-0.32163291252662995,1.0273452173114208,-0.5367234083837427
NEBU,0.30656943413111715,-2.3029503135896965,0.3525197821046389
,0.032536419683554856,-1.1113392795206811,-0.04873345270146871
FRN,-0.15436168436004602,-2.2656881863318024,0.46056637713661774
,-0.174846812069908,-1.2941738030172865,0.15968647191201774
,-0.2401082940389563,1.5663747229012803,-0.23474468090678483
,-0.14791661602917838,3.356146177002088,0.19010187712090712
,-0.24076032593255925,3.293175996241862,1.0462883508289167
,-0.1602328143271351,-1.1102089393379284,-0.0446660613043933
,0.14706793117402078,-1.1137641597127663,-0.0506560099205685
,-0.2157896823090255,-0.9281125013066377,0.06585493454945998
,-0.3773176710669398,0.8969087276838297,-0.31565786471641216
,-0.35807206647192674,3.28344646597043,16.89378508011614
BOLI,-0.387196558826376,1.2096059582999805,-0.42602103424145205
,-0.3831147121365692,1.4780687582402392,-0.2721492490064749
,-0.29037421198664354,0.8455514961713335,-0.2671142637192318
,-0.34676103789690216,1.5630451807658792,-0.20173902692580728
,-0.10226137470152473,-2.0476923880855185,0.3501977946551588
,0.31061792595290344,-2.303294391837571,0.3525246228559161
XRA,-0.16046996200436917,-1.1102027967125214,-0.044662396542860944
,-0.15403656289655565,-2.3120650383498766,0.3899731835184189
,-0.3528573453414456,1.5135367426623314,-0.505117479209755
,-0.32611847001947525,1.027369575507285,-0.5366282163411162
,-0.3261001748355897,1.0273687253697736,-0.5366283930474013
,-0.14717238781168665,-2.0925900102942014,0.5498355232238318
REV,-0.28475196690945487,0.8454583030079497,-0.2672159218368563
,-0.15340519153453613,-2.2534252600910842,0.33529540761554927
,-0.361210220908844,1.6677847031019892,-0.08382485100267195
,-0.36731425688800756,1.5836705786676497,-0.10265186936543812
,-0.3258165452523123,1.0273597757942663,-0.536632324442284
,3.937975174965336,1.8845648070186265,-0.35396072828715286
CKC,-0.22082093521626464,-0.9279843633606825,0.06593329987913173
VIP,-0.39709658815473114,1.6747699413771293,-0.4251624768782267
,-0.3675030836032525,1.583670448900076,-0.10264753660927696
,0.3028755515468204,-2.302839385521346,0.3525725688333846
,-0.3252045582806585,0.6983884051956754,-0.04316484252576411
,-0.2726631726427806,1.0253960390810202,-0.5372883424522878
,-0.1874924316001285,-0.6240111839361207,-0.013152095196245259
,-0.15296877456097294,-2.1943084309613132,0.2887229627097289
,-0.4219028270543332,1.0903401568765712,0.18158085982443928
,-0.13502895197877013,-2.0902892669459083,0.29330481613807274
BSD,-0.290908324070201,0.8456042144040996,-0.2671169661901007
,-0.15570659479838622,-2.2532916151932234,0.3353101116107293
,0.30680403017289837,-2.303129092071246,0.3525648196206719
,0.5783956750009683,-2.2753258875952005,0.4088574242142684
,2.112112883857239,-2.3771902281790918,0.33235884966700796
,-0.12908093431558001,1.0262026104406006,-0.540782400341776
,-0.29116080603162775,0.8455838292019331,-0.2671054777016129
OMNI,-0.15224141135975572,-2.1330468167730343,0.3514202206850973
,-0.3511343913656651,1.8586124441097083,-0.5276085302646417
LIR,0.3164891844134933,-2.3031151602962088,0.3523405370948441
,-0.325290372516737,1.02733780513343,-0.5366381051884541
,-0.2136078136457177,1.6795866817436262,-0.4031673198113209
,2.2465915137114503,0.18851583217723775,-0.3502419769674559
PUT,-0.3609981451836195,1.492730954020118,-0.1555943366394299
,-0.276739687028515,0.6190105029273855,-0.009253122760006595
IBANK,1.013854331303816,1.709158185236638,-0.28503910551529277
,-0.1944241143234346,-1.257395538824074,0.17927544436563028
,-0.15311862967883336,-2.1676651709582506,0.4246738005423499
FRWC,-0.22170890787921355,-0.9279558294255652,0.06594546295082994
,-0.35912463676628437,0.8801505041502948,-0.31270452514313246
,-0.36540413715673753,1.4930394677977536,-0.15558102240855443
,-0.4001147339898447,1.6748150420367935,-0.42510651610786304
,-0.17187993984456554,0.8373672323885933,-0.2675041396726855
MUDRA,-0.3554657826539041,0.843666660892708,-0.3320142806273702
PIZZA,-0.3641227830263795,1.4930229425941928,-0.15560551945044107
LC,-0.1604945812283999,-1.1102043267172572,-0.04466140529063057
,-0.3189943330921094,1.0268848498164826,-0.5366537220264508
KMD,-0.1385294402547492,-2.2317366421663576,0.37701466354663365
GB,-0.15036279125569718,-2.2445543422871643,0.3827304543204642
,-0.21639457897687037,-0.6595638703532539,0.21980916779829437
,3.1025458043887633,-2.328090972601488,0.36629569150562935
,-0.3521906914601956,1.0278294309801355,-0.15650198999317944
,-0.3866694748054381,1.209604440642929,-0.42603259883724814
CTC,-0.288404718189684,0.8455158317111767,-0.26714902439866123
,-0.3666028093883551,1.5836063703406782,-0.102649964030332
,-0.10668708403893333,-1.3369991770825402,0.21235724922867366
